"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.983678871E1,3.308120728E-2,1.534309387E-1,9.731263733E0,9.732529438E0
1.984681271E1,3.697311401E-2,1.550775146E-1,9.742340698E0,9.743645023E0
1.985683571E1,2.454895020E-2,1.495390320E-1,9.736951904E0,9.738131081E0
1.986685871E1,3.098556519E-2,1.538800049E-1,9.740544434E0,9.741809125E0
1.987688171E1,2.993774414E-2,1.505868530E-1,9.740993500E0,9.742203397E0
1.988690571E1,2.155517578E-2,1.498384094E-1,9.733658752E0,9.734835843E0
1.989692871E1,2.709365845E-2,1.487905884E-1,9.741292877E0,9.742466814E0
1.990695171E1,3.008743286E-2,1.544787598E-1,9.743388519E0,9.744659500E0
1.991697471E1,3.023712158E-2,1.579216003E-1,9.736353149E0,9.737680739E0
1.992699771E1,2.514770508E-2,1.489402771E-1,9.738149414E0,9.739320799E0
1.993702071E1,3.038681030E-2,1.504371643E-1,9.747280426E0,9.748488621E0
1.994704371E1,2.754272461E-2,1.489402771E-1,9.747280426E0,9.748457186E0
1.995706671E1,2.365081787E-2,1.487905884E-1,9.739945679E0,9.741110811E0
1.996709071E1,2.933898926E-2,1.487905884E-1,9.741292877E0,9.742473317E0
1.997711371E1,3.023712158E-2,1.538800049E-1,9.735455017E0,9.736718016E0
1.998713771E1,2.874023438E-2,1.483415222E-1,9.746981049E0,9.748152172E0
1.999716071E1,2.469863892E-2,1.516346741E-1,9.740694122E0,9.741905619E0
2.000718471E1,3.023712158E-2,1.543290710E-1,9.734257507E0,9.735527770E0
2.001720850E1,2.589614868E-2,1.541793823E-1,9.736502838E0,9.737757925E0
2.002723250E1,2.784210205E-2,1.529818726E-1,9.734107819E0,9.735349694E0
2.003725550E1,3.577560425E-2,1.561253357E-1,9.738299103E0,9.739616236E0
2.004727950E1,3.068618774E-2,1.502874756E-1,9.728419647E0,9.729628811E0
2.005730150E1,2.454895020E-2,1.532812500E-1,9.739646301E0,9.740883321E0
2.006732450E1,3.068618774E-2,1.499880981E-1,9.740993500E0,9.742196489E0
2.007734750E1,3.188369751E-2,1.484912109E-1,9.744136963E0,9.745320485E0
2.008736950E1,2.365081787E-2,1.492396545E-1,9.737550659E0,9.738722949E0
2.009739250E1,2.529739380E-2,1.529818726E-1,9.724827118E0,9.726063226E0
2.010741550E1,3.203338623E-2,1.568737793E-1,9.741741943E0,9.743057611E0
2.011743850E1,2.604583740E-2,1.504371643E-1,9.731413422E0,9.732611002E0
2.012746250E1,2.799179077E-2,1.483415222E-1,9.739945679E0,9.741115469E0
2.013748550E1,3.547622681E-2,1.502874756E-1,9.736502838E0,9.737727271E0
2.014750850E1,2.260299683E-2,1.546284485E-1,9.737400970E0,9.738654862E0
2.015753150E1,2.709365845E-2,1.502874756E-1,9.743837585E0,9.745034186E0
2.016755450E1,2.963836670E-2,1.502874756E-1,9.742340698E0,9.743544891E0
2.017757750E1,2.589614868E-2,1.501377869E-1,9.734407196E0,9.735599387E0
2.018760050E1,3.338058472E-2,1.490899658E-1,9.737999725E0,9.739198157E0
2.019762350E1,3.008743286E-2,1.466949463E-1,9.737999725E0,9.739151057E0
2.020764650E1,2.829116821E-2,1.514849854E-1,9.740843811E0,9.742062730E0
2.021766950E1,2.933898926E-2,1.481918335E-1,9.736502838E0,9.737674728E0
2.022769350E1,2.634521484E-2,1.537303162E-1,9.740993500E0,9.742242116E0
2.023771650E1,2.754272461E-2,1.612147522E-1,9.734706573E0,9.736080365E0
2.024774050E1,3.308120728E-2,1.601669312E-1,9.736502838E0,9.737876325E0
2.025776450E1,2.380050659E-2,1.526824951E-1,9.731712799E0,9.732939557E0
2.026778750E1,2.664459229E-2,1.529818726E-1,9.749376068E0,9.750612653E0
2.027781250E1,2.350112915E-2,1.507365417E-1,9.731712799E0,9.732908497E0
2.028783550E1,2.230361938E-2,1.511856079E-1,9.726473694E0,9.727674185E0
2.029785850E1,2.739303589E-2,1.562750244E-1,9.735155640E0,9.736448407E0
2.030788250E1,3.338058472E-2,1.514849854E-1,9.739646301E0,9.740881482E0
2.031790550E1,2.050735474E-2,1.505868530E-1,9.742640076E0,9.743825357E0
2.032792850E1,3.053649902E-2,1.531315613E-1,9.724976807E0,9.726230289E0
2.033795150E1,2.888992310E-2,1.516346741E-1,9.740843811E0,9.742066816E0
2.034797450E1,2.185455322E-2,1.468446350E-1,9.740245056E0,9.741376429E0
2.035799650E1,2.454895020E-2,1.559756470E-1,9.738897858E0,9.740177747E0
2.036802050E1,3.053649902E-2,1.585203552E-1,9.727820892E0,9.729160318E0
2.037804350E1,3.128494263E-2,1.504371643E-1,9.729916534E0,9.731129732E0
2.038806750E1,3.098556519E-2,1.532812500E-1,9.733359375E0,9.734615553E0
2.039809050E1,1.706451416E-2,1.472937012E-1,9.746382294E0,9.747510167E0
2.040811450E1,2.709365845E-2,1.489402771E-1,9.746082916E0,9.747258562E0
2.041813850E1,2.694396973E-2,1.538800049E-1,9.735455017E0,9.736708346E0
2.042816250E1,3.502716064E-2,1.514849854E-1,9.728569336E0,9.729811711E0
2.043818650E1,2.739303589E-2,1.460961914E-1,9.732760620E0,9.733895611E0
2.044820950E1,2.589614868E-2,1.475930786E-1,9.737700348E0,9.738853238E0
2.045823350E1,2.978805542E-2,1.495390320E-1,9.747430115E0,9.748622625E0
2.046825750E1,2.769241333E-2,1.552272034E-1,9.741741943E0,9.743017933E0
2.047828050E1,2.709365845E-2,1.556762695E-1,9.740993500E0,9.742275069E0
2.048830350E1,2.814147949E-2,1.460961914E-1,9.733658752E0,9.734795773E0
2.049832650E1,2.395019531E-2,1.496887207E-1,9.735904083E0,9.737084196E0
2.050835050E1,2.095642090E-2,1.549278259E-1,9.745334473E0,9.746588418E0
2.051837450E1,3.532653809E-2,1.489402771E-1,9.735305328E0,9.736508666E0
2.052839850E1,3.772155762E-2,1.420545959E-1,9.737700348E0,9.738809501E0
2.053842250E1,1.930984497E-2,1.493893433E-1,9.732610931E0,9.733776533E0
2.054844750E1,1.871109009E-2,1.519340515E-1,9.720785522E0,9.721990806E0
2.055847050E1,3.038681030E-2,1.559756470E-1,9.731114044E0,9.732411433E0
2.056849450E1,2.874023438E-2,1.486408997E-1,9.742939453E0,9.744115625E0
2.057851850E1,2.245330811E-2,1.517843628E-1,9.740993500E0,9.742201856E0
2.058854250E1,1.945953369E-2,1.513352966E-1,9.732760620E0,9.733956561E0
2.059856650E1,2.784210205E-2,1.510359192E-1,9.744735718E0,9.745945887E0
2.060859150E1,2.859054565E-2,1.499880981E-1,9.741592255E0,9.742788795E0
2.061861550E1,2.574645996E-2,1.523831177E-1,9.746981049E0,9.748206146E0
2.062863950E1,2.679428101E-2,1.567240906E-1,9.738897858E0,9.740195679E0
2.063866350E1,3.293151855E-2,1.474433899E-1,9.737251282E0,9.738423207E0
2.064868750E1,2.514770508E-2,1.573228455E-1,9.741741943E0,9.743044646E0
2.065871150E1,2.724334717E-2,1.484912109E-1,9.741741943E0,9.742911676E0
2.066873550E1,2.739303589E-2,1.502874756E-1,9.732161865E0,9.733360739E0
2.067875950E1,2.275268555E-2,1.525328064E-1,9.732311554E0,9.733533383E0
2.068878350E1,2.529739380E-2,1.544787598E-1,9.741442566E0,9.742700186E0
2.069880750E1,2.874023438E-2,1.586700439E-1,9.735455017E0,9.736790363E0
2.070883150E1,2.020797729E-2,1.580712891E-1,9.740843811E0,9.742147250E0
2.071885450E1,2.424957275E-2,1.484912109E-1,9.737400970E0,9.738563310E0
2.072887850E1,3.113525391E-2,1.448986816E-1,9.741741943E0,9.742869245E0
2.073890250E1,3.143463135E-2,1.520837402E-1,9.744436340E0,9.745673768E0
2.074892650E1,2.409988403E-2,1.544787598E-1,9.736802216E0,9.738057397E0
2.075894950E1,2.963836670E-2,1.555265808E-1,9.733059998E0,9.734347634E0
2.076897350E1,2.963836670E-2,1.514849854E-1,9.742640076E0,9.743862775E0
2.077899650E1,2.634521484E-2,1.513352966E-1,9.730814667E0,9.732027051E0
2.078901950E1,2.439926147E-2,1.522334290E-1,9.732012177E0,9.733233345E0
2.079904250E1,3.203338623E-2,1.523831177E-1,9.730664978E0,9.731910792E0
2.080906550E1,2.709365845E-2,1.416055298E-1,9.741891632E0,9.742958419E0
2.081908950E1,2.664459229E-2,1.511856079E-1,9.739496613E0,9.740706406E0
2.082911350E1,2.514770508E-2,1.526824951E-1,9.732461243E0,9.733691293E0
2.083913550E1,2.454895020E-2,1.526824951E-1,9.735904083E0,9.737132171E0
2.084915850E1,3.397933960E-2,1.535806274E-1,9.739346924E0,9.740617029E0
2.085918150E1,3.008743286E-2,1.561253357E-1,9.735604706E0,9.736902966E0
2.086920450E1,2.844085693E-2,1.499880981E-1,9.736203461E0,9.737400225E0
2.087922850E1,2.170486450E-2,1.517843628E-1,9.735305328E0,9.736512693E0
2.088925150E1,3.682342529E-2,1.532812500E-1,9.731862488E0,9.733139195E0
2.089927550E1,2.933898926E-2,1.540296936E-1,9.736203461E0,9.737465982E0
2.090929950E1,3.203338623E-2,1.544787598E-1,9.740993500E0,9.742270997E0
2.091932250E1,3.757186890E-2,1.529818726E-1,9.740394745E0,9.741668486E0
2.092934650E1,2.305206299E-2,1.528321838E-1,9.735604706E0,9.736831521E0
2.093937050E1,2.350112915E-2,1.514849854E-1,9.729467468E0,9.730675065E0
2.094939350E1,3.218307495E-2,1.444496155E-1,9.733658752E0,9.734783724E0
2.095941750E1,3.382965088E-2,1.540296936E-1,9.730814667E0,9.732092461E0
2.096944150E1,2.754272461E-2,1.546284485E-1,9.735155640E0,9.736422540E0
2.097946450E1,2.559677124E-2,1.535806274E-1,9.735305328E0,9.736550315E0
2.098948850E1,3.143463135E-2,1.561253357E-1,9.731563110E0,9.732866167E0
2.099951150E1,2.844085693E-2,1.495390320E-1,9.729766846E0,9.730957490E0
2.100953550E1,3.068618774E-2,1.417552185E-1,9.738149414E0,9.739229446E0
2.101955912E1,2.784210205E-2,1.445993042E-1,9.738149414E0,9.739262711E0
2.102958312E1,2.844085693E-2,1.469943237E-1,9.730814667E0,9.731966414E0
2.103960612E1,2.350112915E-2,1.525328064E-1,9.728719025E0,9.729943084E0
2.104962812E1,1.856140137E-2,1.487905884E-1,9.729317780E0,9.730473145E0
2.105965212E1,2.859054565E-2,1.505868530E-1,9.729916534E0,9.731123758E0
2.106967512E1,2.694396973E-2,1.523831177E-1,9.724677429E0,9.725908579E0
2.107969812E1,2.679428101E-2,1.499880981E-1,9.741592255E0,9.742783689E0
2.108972212E1,2.933898926E-2,1.546284485E-1,9.734856262E0,9.736128449E0
2.109974612E1,2.799179077E-2,1.592687988E-1,9.733359375E0,9.734702605E0
2.110977112E1,2.619552612E-2,1.514849854E-1,9.736353149E0,9.737566768E0
2.111979512E1,3.158432007E-2,1.555265808E-1,9.738598480E0,9.739891501E0
2.112982012E1,2.859054565E-2,1.579216003E-1,9.735155640E0,9.736478418E0
2.113984512E1,2.948867798E-2,1.630110168E-1,9.739945679E0,9.741354321E0
2.114986912E1,2.649490356E-2,1.501377869E-1,9.738149414E0,9.739342757E0
2.115989412E1,2.484832764E-2,1.478924561E-1,9.734407196E0,9.735562289E0
2.116991912E1,3.891906738E-2,1.507365417E-1,9.733509064E0,9.734753972E0
2.117994412E1,2.963836670E-2,1.586700439E-1,9.731712799E0,9.733051352E0
2.118996913E1,2.874023438E-2,1.517843628E-1,9.748927002E0,9.750150880E0
2.119999412E1,2.290237427E-2,1.549278259E-1,9.743987274E0,9.745245772E0
2.121001912E1,3.338058472E-2,1.502874756E-1,9.741292877E0,9.742509302E0
2.122004312E1,3.143463135E-2,1.502874756E-1,9.745184784E0,9.746394253E0
2.123006812E1,2.694396973E-2,1.571731567E-1,9.734556885E0,9.735862937E0
2.124009312E1,3.906875610E-2,1.613644409E-1,9.734257507E0,9.735673273E0
2.125011812E1,2.110610962E-2,1.492396545E-1,9.740843811E0,9.742009859E0
2.126014213E1,2.484832764E-2,1.434017944E-1,9.730365601E0,9.731453963E0
2.127016612E1,3.367996216E-2,1.489402771E-1,9.736053772E0,9.737251183E0
2.128019112E1,2.395019531E-2,1.537303162E-1,9.741292877E0,9.742535273E0
2.129021512E1,2.514770508E-2,1.496887207E-1,9.736053772E0,9.737236886E0
2.130023912E1,2.544708252E-2,1.525328064E-1,9.732161865E0,9.733390385E0
2.131026312E1,2.604583740E-2,1.564247131E-1,9.738299103E0,9.739590160E0
2.132028712E1,2.754272461E-2,1.510359192E-1,9.740694122E0,9.741903943E0
2.133031112E1,2.395019531E-2,1.553768921E-1,9.735005951E0,9.736275287E0
2.134033512E1,2.903961182E-2,1.448986816E-1,9.736203461E0,9.737324928E0
2.135036012E1,2.170486450E-2,1.535806274E-1,9.741741943E0,9.742976660E0
2.136038512E1,2.095642090E-2,1.450483704E-1,9.730515289E0,9.731618879E0
2.137040912E1,2.814147949E-2,1.516346741E-1,9.737251282E0,9.738472547E0
2.138043312E1,3.113525391E-2,1.595681763E-1,9.738748169E0,9.740105097E0
2.139045812E1,3.008743286E-2,1.544787598E-1,9.748927002E0,9.750197261E0
2.140048212E1,3.472778320E-2,1.538800049E-1,9.747130737E0,9.748407187E0
2.141050612E1,3.338058472E-2,1.489402771E-1,9.732012177E0,9.733209053E0
2.142053012E1,2.948867798E-2,1.528321838E-1,9.730215912E0,9.731460782E0
2.143055412E1,2.050735474E-2,1.495390320E-1,9.731563110E0,9.732733585E0
2.144057912E1,2.679428101E-2,1.535806274E-1,9.729916534E0,9.731165434E0
2.145060312E1,2.799179077E-2,1.534309387E-1,9.737850037E0,9.739098928E0
2.146062812E1,3.188369751E-2,1.559756470E-1,9.743388519E0,9.744689057E0
2.147065212E1,2.350112915E-2,1.615141296E-1,9.736203461E0,9.737571409E0
2.148067713E1,2.993774414E-2,1.573228455E-1,9.735155640E0,9.736472774E0
2.149070212E1,2.200424194E-2,1.538800049E-1,9.743837585E0,9.745077431E0
2.150072612E1,3.248245239E-2,1.514849854E-1,9.734407196E0,9.735640003E0
2.151075112E1,3.038681030E-2,1.529818726E-1,9.736203461E0,9.737452677E0
2.152077612E1,2.649490356E-2,1.531315613E-1,9.732311554E0,9.733552252E0
2.153080012E1,3.083587646E-2,1.501377869E-1,9.739646301E0,9.740852236E0
2.154082512E1,3.173400879E-2,1.615141296E-1,9.737400970E0,9.738792098E0
2.155085013E1,3.278182983E-2,1.499880981E-1,9.739047546E0,9.740257604E0
2.156087512E1,1.362167358E-2,1.519340515E-1,9.734107819E0,9.735303001E0
2.157089912E1,2.260299683E-2,1.513352966E-1,9.731263733E0,9.732466651E0
2.158092412E1,2.305206299E-2,1.519340515E-1,9.739197235E0,9.740409547E0
2.159094812E1,2.724334717E-2,1.510359192E-1,9.737251282E0,9.738460688E0
2.160097212E1,2.574645996E-2,1.520837402E-1,9.737400970E0,9.738622593E0
2.161099712E1,2.514770508E-2,1.586700439E-1,9.738897858E0,9.740222794E0
2.162102212E1,3.517684937E-2,1.585203552E-1,9.734856262E0,9.736210380E0
2.163104712E1,2.559677124E-2,1.475930786E-1,9.736951904E0,9.738104092E0
2.164107212E1,3.652404785E-2,1.487905884E-1,9.737251282E0,9.738456509E0
2.165109712E1,2.694396973E-2,1.487905884E-1,9.728269958E0,9.729445051E0
2.166112212E1,3.487747192E-2,1.546284485E-1,9.735305328E0,9.736595721E0
2.167114712E1,2.409988403E-2,1.528321838E-1,9.736652527E0,9.737881747E0
2.168117212E1,2.993774414E-2,1.440005493E-1,9.733658752E0,9.734769907E0
2.169119613E1,3.996688843E-2,1.573228455E-1,9.734257507E0,9.735610769E0
2.170122012E1,2.469863892E-2,1.550775146E-1,9.740694122E0,9.741959815E0
2.171124512E1,2.155517578E-2,1.532812500E-1,9.730515289E0,9.731746378E0
2.172126912E1,2.290237427E-2,1.495390320E-1,9.738598480E0,9.739773447E0
2.173129512E1,3.113525391E-2,1.511856079E-1,9.739346924E0,9.740570055E0
2.174131912E1,2.769241333E-2,1.513352966E-1,9.742640076E0,9.743854724E0
2.175134412E1,2.844085693E-2,1.549278259E-1,9.730515289E0,9.731790139E0
2.176136812E1,2.604583740E-2,1.535806274E-1,9.729617157E0,9.730864063E0
2.177139312E1,2.859054565E-2,1.537303162E-1,9.733509064E0,9.734764975E0
2.178141712E1,3.218307495E-2,1.499880981E-1,9.730664978E0,9.731874079E0
2.179144312E1,2.724334717E-2,1.450483704E-1,9.737400970E0,9.738519338E0
2.180146812E1,2.829116821E-2,1.595681763E-1,9.727371826E0,9.728721655E0
2.181149312E1,2.604583740E-2,1.580712891E-1,9.728120270E0,9.729439290E0
2.182151812E1,2.529739380E-2,1.532812500E-1,9.737101593E0,9.738340851E0
2.183154312E1,2.649490356E-2,1.555265808E-1,9.732012177E0,9.733290888E0
2.184156712E1,2.305206299E-2,1.489402771E-1,9.742041321E0,9.743207054E0
2.185159212E1,2.634521484E-2,1.459465027E-1,9.737101593E0,9.738230942E0
2.186161612E1,3.562591553E-2,1.586700439E-1,9.730365601E0,9.731724416E0
2.187164012E1,2.649490356E-2,1.577719116E-1,9.737999725E0,9.739313765E0
2.188166512E1,2.694396973E-2,1.541793823E-1,9.751621399E0,9.752877379E0
2.189168912E1,2.859054565E-2,1.562750244E-1,9.741143188E0,9.742438602E0
2.190171313E1,2.814147949E-2,1.472937012E-1,9.733958130E0,9.735113161E0
2.191173812E1,2.454895020E-2,1.579216003E-1,9.737999725E0,9.739311091E0
2.192176212E1,2.350112915E-2,1.561253357E-1,9.735604706E0,9.736884841E0
2.193178612E1,3.158432007E-2,1.472937012E-1,9.733509064E0,9.734674709E0
2.194181012E1,2.260299683E-2,1.585203552E-1,9.730515289E0,9.731832684E0
2.195183513E1,2.484832764E-2,1.547781372E-1,9.731413422E0,9.732675937E0
2.196185912E1,2.978805542E-2,1.618135071E-1,9.745633850E0,9.747022626E0
2.197188412E1,2.604583740E-2,1.556762695E-1,9.734706573E0,9.735986111E0
2.198190812E1,2.649490356E-2,1.489402771E-1,9.737101593E0,9.738276676E0
2.199193112E1,2.155517578E-2,1.489402771E-1,9.734706573E0,9.735869756E0
2.200195513E1,2.874023438E-2,1.562750244E-1,9.730814667E0,9.732111896E0
2.201197912E1,2.993774414E-2,1.522334290E-1,9.733958130E0,9.735194511E0
2.202200387E1,2.619552612E-2,1.526824951E-1,9.733509064E0,9.734741745E0
2.203202887E1,2.275268555E-2,1.532812500E-1,9.736203461E0,9.737436555E0
2.204205287E1,2.200424194E-2,1.613644409E-1,9.745334473E0,9.746695166E0
2.205207687E1,3.008743286E-2,1.619631958E-1,9.749525757E0,9.750917383E0
2.206210187E1,2.380050659E-2,1.486408997E-1,9.741292877E0,9.742455928E0
2.207212687E1,2.739303589E-2,1.457968140E-1,9.734856262E0,9.735986521E0
2.208215087E1,2.829116821E-2,1.552272034E-1,9.749076691E0,9.750353440E0
2.209217487E1,2.709365845E-2,1.507365417E-1,9.748328247E0,9.749531229E0
2.210219887E1,2.320175171E-2,1.559756470E-1,9.737700348E0,9.738977092E0
2.211222387E1,3.188369751E-2,1.619631958E-1,9.733509064E0,9.734908697E0
2.212224787E1,3.098556519E-2,1.553768921E-1,9.738598480E0,9.739887188E0
2.213227287E1,2.888992310E-2,1.522334290E-1,9.737400970E0,9.738633749E0
2.214229687E1,2.365081787E-2,1.481918335E-1,9.741741943E0,9.742897735E0
2.215232287E1,2.499801636E-2,1.493893433E-1,9.738748169E0,9.739925974E0
2.216234787E1,3.158432007E-2,1.514849854E-1,9.725425873E0,9.726656860E0
2.217237287E1,3.966751099E-2,1.489402771E-1,9.741891632E0,9.743110863E0
2.218239787E1,4.086502075E-2,1.447489929E-1,9.742490387E0,9.743651326E0
2.219242287E1,2.679428101E-2,1.493893433E-1,9.736802216E0,9.737985033E0
2.220244687E1,2.574645996E-2,1.519340515E-1,9.732311554E0,9.733531477E0
2.221247187E1,3.173400879E-2,1.606159973E-1,9.732610931E0,9.733987882E0
2.222249687E1,2.409988403E-2,1.478924561E-1,9.735904083E0,9.737057117E0
2.223252087E1,2.365081787E-2,1.531315613E-1,9.730215912E0,9.731449549E0
2.224254587E1,3.158432007E-2,1.525328064E-1,9.732311554E0,9.733558034E0
2.225256987E1,2.799179077E-2,1.490899658E-1,9.739496613E0,9.740677883E0
2.226259487E1,3.562591553E-2,1.586700439E-1,9.735604706E0,9.736962790E0
2.227261987E1,2.634521484E-2,1.511856079E-1,9.737850037E0,9.739059220E0
2.228264387E1,3.023712158E-2,1.543290710E-1,9.744286652E0,9.745555607E0
2.229266787E1,3.098556519E-2,1.508862305E-1,9.744436340E0,9.745653716E0
2.230269187E1,3.038681030E-2,1.525328064E-1,9.744136963E0,9.745378123E0
2.231271687E1,2.963836670E-2,1.520837402E-1,9.738748169E0,9.739980688E0
2.232274187E1,2.918930054E-2,1.529818726E-1,9.737101593E0,9.738347031E0
2.233276587E1,2.754272461E-2,1.573228455E-1,9.736652527E0,9.737962390E0
2.234279087E1,1.990859985E-2,1.586700439E-1,9.738149414E0,9.739462334E0
2.235281587E1,3.023712158E-2,1.513352966E-1,9.735904083E0,9.737127142E0
2.236284087E1,3.233276367E-2,1.567240906E-1,9.736951904E0,9.738266798E0
2.237286587E1,2.769241333E-2,1.499880981E-1,9.738748169E0,9.739942464E0
2.238289088E1,3.053649902E-2,1.600172424E-1,9.726174316E0,9.727538477E0
2.239291587E1,2.499801636E-2,1.583706665E-1,9.725725250E0,9.727046716E0
2.240293987E1,2.604583740E-2,1.543290710E-1,9.729617157E0,9.730875905E0
2.241296487E1,3.487747192E-2,1.523831177E-1,9.737251282E0,9.738506024E0
2.242298987E1,3.637435913E-2,1.478924561E-1,9.733209686E0,9.734401166E0
2.243301587E1,2.709365845E-2,1.489402771E-1,9.735604706E0,9.736781617E0
2.244303987E1,2.170486450E-2,1.606159973E-1,9.742191010E0,9.743539104E0
2.245306487E1,2.484832764E-2,1.525328064E-1,9.742939453E0,9.744165069E0
2.246308987E1,2.634521484E-2,1.469943237E-1,9.734706573E0,9.735851964E0
2.247311487E1,2.769241333E-2,1.526824951E-1,9.730515289E0,9.731752494E0
2.248313887E1,3.248245239E-2,1.564247131E-1,9.727820892E0,9.729132701E0
2.249316287E1,2.933898926E-2,1.487905884E-1,9.737400970E0,9.738581882E0
2.250318787E1,2.874023438E-2,1.492396545E-1,9.740694122E0,9.741879719E0
2.251321287E1,2.829116821E-2,1.502874756E-1,9.737850037E0,9.739050778E0
2.252323688E1,2.844085693E-2,1.547781372E-1,9.740993500E0,9.742264599E0
2.253326187E1,2.784210205E-2,1.460961914E-1,9.741741943E0,9.742877161E0
2.254328587E1,2.305206299E-2,1.504371643E-1,9.735005951E0,9.736195540E0
2.255330987E1,2.739303589E-2,1.519340515E-1,9.736652527E0,9.737876399E0
2.256333387E1,2.993774414E-2,1.493893433E-1,9.729916534E0,9.731109352E0
2.257335888E1,2.709365845E-2,1.514849854E-1,9.741891632E0,9.743107017E0
2.258338287E1,3.293151855E-2,1.535806274E-1,9.732012177E0,9.733279637E0
2.259340587E1,2.544708252E-2,1.508862305E-1,9.736502838E0,9.737705157E0
2.260342987E1,2.739303589E-2,1.570234680E-1,9.731862488E0,9.733167739E0
2.261345287E1,2.888992310E-2,1.585203552E-1,9.733359375E0,9.734693013E0
2.262347787E1,2.634521484E-2,1.523831177E-1,9.737700348E0,9.738928214E0
2.263350187E1,2.365081787E-2,1.556762695E-1,9.730215912E0,9.731489925E0
2.264352587E1,3.338058472E-2,1.562750244E-1,9.731263733E0,9.732575712E0
2.265355087E1,2.799179077E-2,1.597178650E-1,9.742789764E0,9.744139045E0
2.266357587E1,1.811233521E-2,1.489402771E-1,9.737251282E0,9.738407148E0
2.267359987E1,3.128494263E-2,1.465452576E-1,9.739945679E0,9.741098300E0
2.268362387E1,3.248245239E-2,1.534309387E-1,9.737400970E0,9.738663862E0
2.269364787E1,1.616638184E-2,1.564247131E-1,9.738149414E0,9.739419082E0
2.270367287E1,2.185455322E-2,1.535806274E-1,9.734257507E0,9.735493508E0
2.271369687E1,2.604583740E-2,1.576222229E-1,9.737251282E0,9.738561787E0
2.272372187E1,2.724334717E-2,1.496887207E-1,9.743987274E0,9.745175058E0
2.273374587E1,2.754272461E-2,1.552272034E-1,9.746382294E0,9.747657252E0
2.274377087E1,3.951782227E-2,1.481918335E-1,9.736353149E0,9.737561046E0
2.275379487E1,3.218307495E-2,1.603166199E-1,9.736353149E0,9.737726111E0
2.276381887E1,2.395019531E-2,1.589694214E-1,9.729766846E0,9.731094890E0
2.277384287E1,1.960922241E-2,1.568737793E-1,9.733658752E0,9.734942558E0
2.278386687E1,2.739303589E-2,1.547781372E-1,9.738748169E0,9.740016558E0
2.279389087E1,3.068618774E-2,1.513352966E-1,9.735455017E0,9.736679537E0
2.280391487E1,2.859054565E-2,1.547781372E-1,9.737251282E0,9.738523308E0
2.281393887E1,2.065704346E-2,1.498384094E-1,9.730814667E0,9.731990153E0
2.282396287E1,2.275268555E-2,1.519340515E-1,9.729916534E0,9.731129298E0
2.283398787E1,3.532653809E-2,1.541793823E-1,9.744885406E0,9.746169034E0
2.284401287E1,2.724334717E-2,1.516346741E-1,9.744586029E0,9.745803823E0
2.285403687E1,2.903961182E-2,1.496887207E-1,9.741292877E0,9.742486178E0
2.286406187E1,3.353027344E-2,1.600172424E-1,9.729467468E0,9.730841023E0
2.287408687E1,3.592529297E-2,1.561253357E-1,9.731114044E0,9.732432701E0
2.288411087E1,2.155517578E-2,1.484912109E-1,9.739945679E0,9.741101380E0
2.289413587E1,2.320175171E-2,1.447489929E-1,9.737251282E0,9.738354744E0
2.290415987E1,2.499801636E-2,1.472937012E-1,9.724378052E0,9.725525633E0
2.291418387E1,3.218307495E-2,1.570234680E-1,9.728719025E0,9.730039362E0
2.292420787E1,3.622467041E-2,1.538800049E-1,9.740843811E0,9.742126535E0
2.293423187E1,1.975891113E-2,1.520837402E-1,9.742490387E0,9.743697390E0
2.294425587E1,2.095642090E-2,1.526824951E-1,9.734706573E0,9.735926417E0
2.295428087E1,2.978805542E-2,1.543290710E-1,9.728419647E0,9.729689287E0
2.296430488E1,2.409988403E-2,1.519340515E-1,9.729317780E0,9.730533861E0
2.297432987E1,2.664459229E-2,1.493893433E-1,9.742640076E0,9.743821774E0
2.298435387E1,3.098556519E-2,1.565744019E-1,9.740095367E0,9.741403052E0
2.299437887E1,2.859054565E-2,1.541793823E-1,9.739496613E0,9.740758850E0
2.300440287E1,2.769241333E-2,1.555265808E-1,9.739496613E0,9.740777672E0
2.301442675E1,2.814147949E-2,1.604663086E-1,9.736502838E0,9.737865726E0
2.302445175E1,2.215393066E-2,1.495390320E-1,9.731712799E0,9.732886865E0
2.303447575E1,2.874023438E-2,1.532812500E-1,9.729916534E0,9.731166267E0
2.304449975E1,2.948867798E-2,1.553768921E-1,9.747729492E0,9.749012351E0
2.305452475E1,2.544708252E-2,1.511856079E-1,9.740544434E0,9.741750895E0
2.306455075E1,3.098556519E-2,1.490899658E-1,9.732311554E0,9.733502767E0
2.307457575E1,2.993774414E-2,1.541793823E-1,9.718240814E0,9.719509868E0
2.308459975E1,3.562591553E-2,1.591191101E-1,9.734407196E0,9.735772776E0
2.309462475E1,2.454895020E-2,1.501377869E-1,9.731413422E0,9.732602488E0
2.310464875E1,2.290237427E-2,1.594184875E-1,9.732161865E0,9.733494406E0
2.311467375E1,1.646575928E-2,1.555265808E-1,9.738598480E0,9.739854208E0
2.312469875E1,2.080673218E-2,1.471440125E-1,9.741442566E0,9.742576022E0
2.313472375E1,2.918930054E-2,1.496887207E-1,9.748477936E0,9.749670804E0
2.314474775E1,3.667373657E-2,1.583706665E-1,9.741292877E0,9.742649185E0
